index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31,security_32,security_33,security_34,security_35,security_36,security_37,security_38,security_39,security_40,security_41,security_42,security_43,security_44,security_45,security_46,security_47,security_48,security_49,security_50,security_51,security_52,security_53,security_54,security_55,security_56,security_57,security_58,security_59,security_60,security_61,security_62,security_63,security_64,security_65,security_66,security_67,security_68,security_69,security_70,security_71,security_72,security_73,security_74,security_75,security_76,security_77,security_78,security_79,security_80,security_81,security_82,security_83,security_84,security_85,security_86,security_87,security_88,security_89
4959.35950317,470.43668717,762.26690328,433.75857258,823.07283847,341.26593578,1031.77131051,636.28555316,928.11576927,1645.73105478,814.93986524,526.57014951,185.38394876,637.88025379,861.13834262,1460.58631112,397.08045799,760.67220265,1055.69182003,811.70262295,631.50145125,614.75709459,511.89890367,485.5863432,652.2325595,295.01961738,307.77722245,780.51027854,668.17956585,430.56917131,1365.06374311,678.54511997,559.7399227,1068.4494251,255.15210152,668.17956585,824.46022803,344.10450291,413.82481465,473.62608844,282.2620123,505.52010113,608.37829205,375.55199942,247.17859834,805.32382041,958.41508132,842.00193501,633.09615189,570.80714511,583.66043222,386.18865265,750.17907247,1157.75266063,835.62313247,611.56769332,843.59663564,1226.32478791,1192.83607459,486.38369352,1472.43493683,778.21390963,975.9567883,872.30124706,834.02843183,262.32825437,1207.1883803,629.1094003,701.66827917,306.97987214,858.74629167,768.64570582,104.45289156,733.56229186,693.694776,647.7036097,810.10792232,735.1569925,460.86848336,928.11576927,692.10007536,672.96366775,684.12657219,693.694776,333.29243261,382.24974208,945.65747625,722.39938742,1870.58384424,290.87339573
4854.58767148,456.08438146,755.09075043,435.35327321,823.07283847,330.10303134,1031.77131051,601.2021392,912.16876292,1621.28429406,792.94894349,514.06769653,180.2011717,574.09222841,849.97543818,1446.7124156,390.70165545,763.86160392,1022.2031067,789.37681407,594.82333666,586.84983349,495.95189732,476.01813939,628.31204998,283.85671294,304.58782119,792.29511623,636.28555316,411.4327637,1358.68494058,659.40871236,558.14522207,1052.50241876,241.59714612,676.95041934,794.16091597,343.54635769,414.62216496,475.22078907,279.07261103,500.73599923,585.25513285,365.1864453,243.98919708,784.59271216,908.97936165,835.62313247,610.77034301,561.2389413,591.63393539,386.44380475,730.30910257,1159.34736127,821.27082676,605.18889078,856.35424072,1156.15796,1165.7261638,486.38369352,1451.17757738,749.50929821,964.79388386,851.57013881,829.24432993,245.58389771,1224.73008728,613.95974427,695.28947663,292.62756643,829.24432993,760.67220265,106.84494251,716.02058488,672.96366775,642.77598474,781.40331089,688.9106741,428.97447067,924.926368,701.66827917,664.99016458,660.20606267,684.12657219,330.10303134,384.97668017,897.81645721,706.45238107,1880.15204805,285.13247344
4844.22211736,468.84198654,757.48280138,436.15062353,803.85669583,338.07653451,1001.47199845,598.01273793,901.00585848,1608.52668898,800.81081762,523.44453626,173.02501884,572.49752778,832.4337312,1409.69941387,401.86455989,740.73844472,1003.06669909,818.08142549,602.79683983,601.99948952,503.12805018,466.44993559,626.71734935,283.85671294,276.68056008,798.57823673,631.50145125,408.24336243,1337.95383233,644.25905633,531.03531128,1057.28652066,242.39449644,680.93717092,805.32382041,328.58806573,419.40626687,468.84198654,275.08585945,499.14129859,596.4180373,361.99704403,255.94945183,802.13441914,896.22175658,824.46022803,612.36504364,568.25562409,596.4180373,376.34934974,725.73231175,1130.64274985,810.10792232,618.74384618,859.54364198,1181.67317015,1103.53283906,491.16779542,1440.54092414,770.24040645,983.93029147,867.51714516,816.48672485,243.98919708,1216.75658411,612.36504364,712.83118361,311.76397404,818.08142549,762.26690328,109.23699346,698.4788779,668.17956585,644.00390423,803.72911978,676.15306902,417.81156623,932.89987117,682.53187156,660.20606267,674.55836838,690.50537473,320.53482753,397.112352,907.38466102,716.02058488,1884.93614995,285.13247344
4824.12888936,463.26053432,727.98083964,446.51617765,832.6888833,327.71098039,1017.4190048,600.40478888,912.16876292,1536.22296221,838.49359361,518.7561164,178.60647106,553.36112016,846.78603691,1448.25927522,400.26985925,751.10399884,1050.90771812,784.59271216,599.60743856,607.58094174,501.53334954,466.44993559,625.12264872,283.85671294,288.64081484,782.87043548,658.61136204,413.02746433,1352.30613804,637.08290347,553.36112016,1025.39250797,242.39449644,688.9106741,816.48672485,321.39596587,413.02746433,467.2472859,279.07261103,495.95189732,588.44453412,371.56524783,244.78654739,808.51322168,904.19525975,816.48672485,601.2021392,566.97986358,580.47103095,368.90209777,713.50095788,1105.12753969,814.89202422,618.74384618,848.38073754,1200.80957776,1101.93813843,489.57309479,1390.57895327,760.67220265,967.98328513,861.13834262,819.67612612,241.59714612,1183.26787078,599.60743856,701.66827917,302.99312055,835.62313247,771.83510709,108.8383183,698.4788779,669.77426648,635.36062679,778.21390963,688.9106741,428.97447067,940.87337434,704.85768044,657.01666141,700.07357854,672.16631743,318.14277658,396.71367684,893.03235531,703.26297981,1870.58384424,288.95975497
4817.75008683,452.89498019,696.08682695,451.30027956,791.05124973,329.30568102,995.09319592,600.40478888,947.25217688,1518.15500402,800.81081762,492.18840383,183.39057297,551.76641953,834.02843183,1457.5085389,404.25661084,770.24040645,1078.81497923,744.7251963,596.4180373,596.4180373,503.9254005,458.47643241,615.55444491,275.88320976,300.6010696,775.00856135,653.82726014,430.56917131,1345.9273355,643.46170601,546.98231763,1031.77131051,248.77329898,685.72127283,794.16091597,314.74606423,416.2168656,451.30027956,271.09910786,500.73599923,572.49752778,360.40234339,249.5706493,798.94501787,895.42440626,835.62313247,609.17564237,556.4548394,582.06573159,382.20190107,723.43594283,1127.45334858,795.75561661,615.55444491,843.59663564,1209.58043125,1121.07454604,481.59959161,1369.32159381,771.83510709,963.99653354,853.16483945,803.72911978,253.55740088,1164.13146317,586.05248317,696.88417727,304.58782119,849.97543818,751.10399884,111.62904441,671.36896712,660.20606267,628.56720209,789.37681407,684.12657219,424.19036877,947.25217688,700.07357854,661.80076331,696.88417727,669.77426648,334.88713324,404.94233211,872.30124706,712.83118361,1881.74674869,284.49459319
4926.5086701,460.86848336,693.694776,458.47643241,813.47274065,341.26593578,980.7408902,620.33854681,958.41508132,1581.9430294,840.05640023,506.25366342,187.37732455,586.05248317,869.11184579,1491.4437684,416.2168656,797.35031724,1113.10104287,754.29340011,618.74384618,605.18889078,512.69625399,469.63933685,612.36504364,280.66731167,315.75072563,773.42980772,660.20606267,452.89498019,1387.389552,653.82726014,566.11872524,1101.93813843,243.98919708,715.22323456,808.51322168,323.05445453,440.13737512,464.05788463,272.6938085,497.54659796,612.36504364,368.37584656,257.94282763,832.4337312,902.60055912,881.86945087,617.14914554,573.35866612,586.84983349,386.18865265,715.03187049,1121.07454604,823.66287771,623.52794808,843.59663564,1253.4346987,1107.51959065,511.89890367,1411.83631272,815.68937454,952.8336291,886.65355277,841.20458469,255.15210152,1184.86257142,600.40478888,709.64178234,318.14277658,865.92244452,778.21390963,116.81182148,725.58878869,660.20606267,632.26690756,811.70262295,690.50537473,452.89498019,939.27867371,733.56229186,681.73452124,701.66827917,683.32922187,337.27918419,406.50513874,912.16876292,752.69869947,1924.80366582,301.07947979
5028.72898077,472.03138781,685.72127283,454.48968083,821.47813784,354.02354085,1020.60840607,661.00341299,971.97003672,1626.59464717,840.05640023,500.00243693,191.36407614,598.01273793,897.81645721,1525.36305089,419.40626687,787.78211343,1130.64274985,749.50929821,642.6643557,629.90675062,519.87240684,477.61284003,625.12264872,301.39841992,312.56132436,808.01886448,669.77426648,461.66583368,1388.98425263,676.95041934,577.28162968,1150.57650778,256.74680215,721.6020371,857.15159103,324.71294319,443.32677639,478.41019034,262.32825437,527.84591001,620.33854681,379.53875101,245.58389771,818.08142549,932.89987117,873.89594769,621.93324745,571.44502536,599.60743856,383.25440348,727.26322435,1116.29044414,837.2178331,639.47495443,877.08534896,1240.67709363,1151.37385809,519.87240684,1443.73032541,830.83903056,987.11969274,937.68397307,854.75954008,261.53090405,1203.99897903,614.75709459,738.34639376,329.30568102,908.97936165,789.37681407,118.00784695,760.67220265,723.99408805,657.59075363,827.64962929,706.45238107,459.27378273,947.25217688,763.86160392,677.74776965,741.53579503,701.66827917,350.03678927,401.80077186,931.30517054,759.07750201,1935.96657026,308.09616258
5004.01112093,472.03138781,682.53187156,457.6790821,823.07283847,366.78114593,990.30909401,664.99016458,987.11969274,1621.28429406,862.04732198,501.56524356,193.75612709,574.09222841,877.08534896,1551.59587633,425.78506941,755.88810074,1125.85864794,739.9410944,642.6643557,637.88025379,523.06180811,486.38369352,625.12264872,290.23551548,314.15602499,834.74604712,647.4484576,470.43668717,1393.76835454,684.12657219,601.2021392,1097.15403652,258.34150279,708.04708171,843.59663564,317.50489632,467.2472859,484.78899288,269.50440723,513.4936043,617.94649586,374.7546491,255.94945183,829.24432993,945.65747625,864.32774389,618.74384618,587.3920317,601.2021392,376.87560095,708.92416706,1116.29044414,875.49064833,652.2325595,878.6800496,1278.94990885,1154.56325936,494.35719669,1429.92021792,811.70262295,993.49849528,901.00585848,893.03235531,254.3547512,1200.80957776,623.52794808,750.30664852,316.54807594,894.62705594,767.05100518,118.40652211,750.30664852,743.13049567,676.72716125,849.97543818,700.07357854,473.62608844,947.25217688,743.13049567,680.93717092,736.75169313,693.694776,342.0632861,374.02108681,894.62705594,759.07750201,1950.31887597,301.07947979
5120.42426725,488.77574447,692.10007536,464.05788463,843.89962876,373.15994847,1019.01370543,663.39546394,1030.17660987,1640.42070167,888.7426106,514.06769653,198.14155383,577.28162968,929.7104699,1613.27889687,440.13737512,795.75561661,1172.10496634,743.13049567,650.63785887,636.28555316,529.44061065,508.7095024,625.12264872,310.96662372,314.15602499,850.45384837,657.01666141,472.03138781,1422.47296596,687.31597346,602.79683983,1137.02155238,275.88320976,712.83118361,872.30124706,330.80469962,478.41019034,487.97839415,274.28850913,546.18496731,637.08290347,393.89105672,254.75342636,826.05492866,926.52106863,896.22175658,658.61136204,595.04659475,585.25513285,380.60720043,721.13957392,1162.53676254,894.62705594,653.82726014,904.19525975,1301.27571774,1176.88906825,519.87240684,1440.54092414,827.64962929,1032.56866083,942.46807498,886.65355277,270.30175754,1194.43077523,620.33854681,779.80861026,309.37192309,926.52106863,776.61920899,121.99459854,787.78211343,743.13049567,687.22029142,872.30124706,722.39938742,499.14129859,913.76346356,754.29340011,692.10007536,747.91459757,685.72127283,359.60499308,395.54954538,916.95286483,775.02450836,1998.159895,305.54464157
5117.07539592,491.96514574,698.4788779,451.30027956,840.69428048,377.94405037,1011.04020226,669.77426648,995.09319592,1730.77643962,879.31792985,526.57014951,198.14155383,564.52402461,901.00585848,1599.40500135,433.75857258,798.94501787,1137.02155238,754.29340011,631.50145125,645.85375696,537.41411382,519.07505652,621.93324745,310.96662372,310.96662372,847.31228812,676.15306902,465.65258527,1390.57895327,695.28947663,596.4180373,1177.68641856,264.72030532,698.4788779,862.73304325,330.24655439,471.23403749,476.81548971,270.30175754,548.57701826,639.47495443,387.51225418,254.3547512,806.91852105,904.19525975,908.97936165,672.96366775,594.4087145,604.39154047,380.06500222,738.71317491,1186.45727205,881.86945087,644.25905633,891.43765467,1298.08631647,1200.80957776,524.65650874,1534.10201037,824.46022803,1047.71831685,948.84687752,896.22175658,271.89645818,1263.00290251,621.93324745,736.75169313,300.6010696,918.54756546,779.80861026,122.3932737,776.61920899,746.31989694,697.10743536,880.27475023,719.20998615,467.2472859,923.33166736,765.45630455,669.77426648,719.20998615,679.34247029,354.82089117,406.88786689,889.84295404,774.22715804,1955.10297787,302.3552403
5102.88256027,474.42343876,716.02058488,457.6790821,851.90502595,383.52550259,998.28259718,657.01666141,999.87729782,1725.46608651,876.1763696,525.78874619,207.31108248,534.22471255,893.03235531,1576.26589514,428.97447067,821.27082676,1141.80565429,765.45630455,642.6643557,650.63785887,530.23796096,521.46710747,653.82726014,302.99312055,307.77722245,853.61135562,660.20606267,483.19429225,1387.389552,719.20998615,583.66043222,1174.49701729,267.90970659,695.28947663,846.78603691,340.78752559,478.41019034,483.19429225,272.6938085,537.41411382,639.47495443,384.32285291,254.3547512,795.75561661,908.97936165,869.11184579,650.63785887,586.1162712,590.03923476,387.51225418,719.60866131,1168.91556507,869.11184579,650.63785887,869.11184579,1267.78700441,1199.21487713,502.33069986,1528.79165726,798.94501787,1011.04020226,910.57406229,907.38466102,271.89645818,1240.67709363,628.31204998,747.91459757,300.6010696,915.35816419,782.99801153,126.77870044,767.05100518,746.31989694,691.54193014,864.32774389,727.18348932,465.65258527,902.60055912,775.02450836,677.74776965,714.42588425,672.96366775,349.23943895,384.97668017,904.19525975,771.83510709,1932.77716899,297.89007852
5129.67353093,486.38369352,723.99408805,456.08438146,851.10767563,385.91755354,1022.2031067,670.5716168,1030.17660987,1720.15573339,888.7426106,528.13295613,205.71638185,554.9558208,897.81645721,1554.67364855,445.71882734,854.75954008,1171.30761603,771.03775677,676.15306902,637.08290347,524.65650874,517.48035589,656.21931109,300.6010696,306.18252182,842.60792125,663.39546394,480.00489098,1392.1736539,713.62853393,572.49752778,1141.00830397,267.90970659,713.62853393,873.89594769,334.13762394,504.72275081,486.38369352,287.04611421,537.41411382,637.88025379,373.15994847,269.50440723,789.37681407,923.33166736,888.24825341,640.27230474,602.06327754,586.84983349,391.49900576,721.90503022,1204.79632935,875.49064833,638.67760411,902.60055912,1259.81350124,1203.99897903,500.73599923,1504.32894952,813.29732358,1019.01370543,920.14226609,908.18201134,272.6938085,1264.59760314,619.5411965,741.53579503,310.16927341,940.87337434,775.02450836,129.96810171,755.88810074,748.71194789,702.05100732,861.93569294,747.91459757,460.86848336,881.86945087,773.42980772,697.68152758,713.62853393,690.50537473,357.21294212,384.59395202,913.76346356,753.49604979,1956.69767851,301.07947979
5185.48805314,491.16779542,717.61528552,462.463184,842.28898112,377.94405037,1052.50241876,673.76101807,1015.82430416,1688.2617207,884.02229672,535.94698924,204.91903153,558.14522207,916.95286483,1619.45038833,429.77182099,851.57013881,1167.32086444,768.64570582,671.36896712,636.28555316,530.23796096,507.11480176,661.80076331,301.39841992,309.37192309,859.89447612,672.16631743,505.52010113,1422.47296596,726.38613901,598.01273793,1165.7261638,275.88320976,722.39938742,875.49064833,336.35425782,497.54659796,491.16779542,293.42491674,537.41411382,667.78089069,386.71490386,271.89645818,824.46022803,924.926368,907.38466102,647.4484576,609.07996033,598.01273793,402.93300931,724.20139914,1188.05197269,893.03235531,668.17956585,926.52106863,1274.16580695,1196.02547586,511.89890367,1470.31398499,826.05492866,1020.60840607,907.38466102,899.41115785,283.85671294,1414.49946278,636.28555316,741.53579503,315.75072563,956.82038069,768.64570582,123.58929917,767.05100518,749.50929821,735.39619759,861.13834262,755.88810074,472.03138781,926.52106863,784.59271216,685.72127283,744.7251963,696.88417727,347.64473832,392.80666028,940.87337434,757.48280138,1971.04998422,302.3552403
5278.93751032,510.30420303,735.1569925,476.81548971,869.52646796,379.53875101,1025.39250797,682.53187156,1017.4190048,1687.19327128,898.15134435,532.82137599,207.31108248,593.22863603,936.08927244,1664.18174112,435.35327321,861.13834262,1186.45727205,779.80861026,685.72127283,631.50145125,538.21146414,510.30420303,657.01666141,311.76397404,314.15602499,870.8979105,641.06965506,523.06180811,1424.06766659,735.95434281,593.22863603,1264.59760314,269.50440723,736.75169313,865.92244452,335.23796738,518.27770621,491.96514574,291.83021611,559.7399227,677.74776965,395.48575735,277.4779104,834.02843183,947.25217688,937.68397307,674.55836838,609.71784059,602.79683983,402.3908111,763.92539194,1219.94598538,901.00585848,685.72127283,940.87337434,1291.70751393,1216.75658411,532.63001192,1471.90868562,840.40723437,1058.88122129,944.06277561,913.76346356,293.42491674,1314.03332281,648.24580792,771.83510709,315.75072563,956.82038069,775.02450836,129.17075139,775.02450836,759.07750201,735.39619759,873.89594769,787.78211343,500.73599923,952.03627878,778.21390963,693.694776,768.64570582,696.88417727,350.83413959,395.93227353,958.41508132,763.86160392,1886.53085059,316.38860588
5200.31876904,505.52010113,736.75169313,478.41019034,875.9212175,379.53875101,1044.52891558,664.19281426,1030.17660987,1774.90180618,901.2929046,514.06769653,207.31108248,594.82333666,924.926368,1679.60249626,428.17712036,861.13834262,1122.66924667,782.20066121,684.12657219,612.36504364,540.60351509,517.48035589,657.01666141,309.37192309,312.56132436,842.60792125,634.69085252,527.84591001,1430.44646913,712.0338333,591.63393539,1240.67709363,264.72030532,711.23648298,851.57013881,331.92099006,515.08830494,502.33069986,288.64081484,545.38761699,658.21268688,377.94405037,277.87658556,835.62313247,974.36208767,921.73696673,644.25905633,615.44281586,613.95974427,400.54095836,732.60547148,1247.05589616,883.4641515,677.74776965,913.76346356,1301.27571774,1227.12213823,518.27770621,1483.07159007,846.78603691,1036.55541241,934.49457181,931.30517054,291.83021611,1296.49161583,632.29880157,754.29340011,313.35867468,944.86012593,775.02450836,129.56942655,779.80861026,735.95434281,752.06081922,862.73304325,771.83510709,487.97839415,932.89987117,775.02450836,700.87092885,730.37289059,690.50537473,342.0632861,384.19527686,923.33166736,757.48280138,1904.07255757,313.83708487
